sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,configurable_variations,price,status,url_key
1140659724,Products,simple,Default Category,base,"SET2GO 4 STYLOS FEUTRE EFFAÇABLE FRIXION FINELINER 1.3mm N/B/R/V ""PILOT"" REF: S4/0537175 ""PILOT"" REF:S4/0537175","SET2GO 4 STYLOS FEUTRE EFFAÇABLE FRIXION FINELINER 1.3mm N/B/R/V ""PILOT"" REF: S4/0537175 ""PILOT"" REF:S4/0537175","Le bon rapport qualité/prix. Les pages sont reliées entre elles par des agrafes. Vélin surfin 70 g pour les pages grands carreaux, et Dessin 90 g pour les pages unies.",48,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=S4/0537175",100,0,,1.50,1,set2go-4-stylos-feutre-effaable-frixion-fineliner-
1140659757,Products,simple,Default Category,base,"STYLO FEUTRE DRAWING PEN ""PILOT"" ""PILOT""","STYLO FEUTRE DRAWING PEN ""PILOT"" ""PILOT""","Le bon rapport qualité/prix. Les pages sont reliées entre elles par des agrafes. Vélin surfin 70 g pour les pages grands carreaux, et Dessin 90 g pour les pages unies.",440,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,1.50,1,stylo-feutre-drawing-pen-pilot-pilot
1140659791,Products,simple,Default Category,base,"STYLO FEUTRE DRAWING PEN BLEU POINTE EXTRA FINE 0.5mm ""PILOT"" REF: SWN-DR-01-L ""PILOT"" REF:SWN-DR-01-L","STYLO FEUTRE DRAWING PEN BLEU POINTE EXTRA FINE 0.5mm ""PILOT"" REF: SWN-DR-01-L ""PILOT"" REF:SWN-DR-01-L","Le bon rapport qualité/prix. Les pages sont reliées entre elles par des agrafes. Vélin surfin 70 g pour les pages grands carreaux, et Dessin 90 g pour les pages unies.",260,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DR-01-L,color=Bleu,diameter=0.5mm",100,0,,1.50,1,stylo-feutre-drawing-pen-bleu-pointe-extra-fine-05
1140659754,Products,simple,Default Category,base,"STYLO FEUTRE DRAWING PEN NOIR POINTE EXTRA FINE 0.5mm ""PILOT"" REF: SWN-DR-01-B ""PILOT"" REF:SWN-DR-01-B","STYLO FEUTRE DRAWING PEN NOIR POINTE EXTRA FINE 0.5mm ""PILOT"" REF: SWN-DR-01-B ""PILOT"" REF:SWN-DR-01-B","Le bon rapport qualité/prix. Les pages sont reliées entre elles par des agrafes. Vélin surfin 70 g pour les pages grands carreaux, et Dessin 90 g pour les pages unies.",345,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DR-01-B,color=Noir,diameter=0.5mm",100,0,,1.50,1,stylo-feutre-drawing-pen-noir-pointe-extra-fine-05
1140659720,Products,simple,Default Category,base,"STYLO FEUTRE DRAWING PEN NOIR POINTE FINE 0.6mm ""PILOT"" REF: SWN-DR-02-B ""PILOT"" REF:SWN-DR-02-B","STYLO FEUTRE DRAWING PEN NOIR POINTE FINE 0.6mm ""PILOT"" REF: SWN-DR-02-B ""PILOT"" REF:SWN-DR-02-B","Le bon rapport qualité/prix. Les pages sont reliées entre elles par des agrafes. Vélin surfin 70 g pour les pages grands carreaux, et Dessin 90 g pour les pages unies.",500,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DR-02-B,color=Noir,diameter=0.6mm",100,0,,1.50,1,stylo-feutre-drawing-pen-noir-pointe-fine-06mm-pil
1140659722,Products,simple,Default Category,base,"STYLO FEUTRE DRAWING PEN BLEU POINTE MOYENNE 0.8mm ""PILOT"" REF: SWN-DR-03-L ""PILOT"" REF:SWN-DR-03-L","STYLO FEUTRE DRAWING PEN BLEU POINTE MOYENNE 0.8mm ""PILOT"" REF: SWN-DR-03-L ""PILOT"" REF:SWN-DR-03-L","Le bon rapport qualité/prix. Les pages sont reliées entre elles par des agrafes. Vélin surfin 70 g pour les pages grands carreaux, et Dessin 90 g pour les pages unies.",42,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DR-03-L,color=Bleu,diameter=0.8mm",100,0,,1.50,1,stylo-feutre-drawing-pen-bleu-pointe-moyenne-08mm-
1140659673,Products,simple,Default Category,base,"STYLO FEUTRE DRAWING PEN NOIR POINTE MOYENNE 0.8mm ""PILOT"" REF: SWN-DR-03-B ""PILOT"" REF:SWN-DR-03-B","STYLO FEUTRE DRAWING PEN NOIR POINTE MOYENNE 0.8mm ""PILOT"" REF: SWN-DR-03-B ""PILOT"" REF:SWN-DR-03-B","Couverture souple et résistante en polypropylène, plus besoin de protège-cahier ! Papier Vélin Surfin 90 g.",77,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DR-03-B,color=Noir,diameter=0.8mm",100,0,,1.50,1,stylo-feutre-drawing-pen-noir-pointe-moyenne-08mm-
1140659674,Products,simple,Default Category,base,"STYLO FEUTRE DRAWING PEN NOIR POINTE LARGE 1.0mm ""PILOT"" REF: SWN-DR-05-B ""PILOT"" REF:SWN-DR-05-B","STYLO FEUTRE DRAWING PEN NOIR POINTE LARGE 1.0mm ""PILOT"" REF: SWN-DR-05-B ""PILOT"" REF:SWN-DR-05-B","Couverture souple et résistante en polypropylène, plus besoin de protège-cahier ! Papier Vélin Surfin 90 g.",70,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DR-05-B,color=Noir,diameter=1.0mm",100,0,,1.50,1,stylo-feutre-drawing-pen-noir-pointe-large-10mm-pi
1140659688,Products,simple,Default Category,base,"STYLO FEUTRE DRAWING PEN ROUGE POINTE LARGE 1.0mm ""PILOT"" REF: SWN-DR-05-R ""PILOT"" REF:SWN-DR-05-R","STYLO FEUTRE DRAWING PEN ROUGE POINTE LARGE 1.0mm ""PILOT"" REF: SWN-DR-05-R ""PILOT"" REF:SWN-DR-05-R","Couverture souple et résistante en polypropylène, plus besoin de protège-cahier ! Papier Vélin Surfin 90 g.",88,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DR-05-R,color=Rouge,diameter=1.0mm",100,0,,1.50,1,stylo-feutre-drawing-pen-rouge-pointe-large-10mm-p
1140659687,Products,simple,Default Category,base,"STYLO FEUTRE DRAWING PEN NOIR POINTE EXTRA LARGE 1.2mm ""PILOT"" REF: SWN-DR-08-B ""PILOT"" REF:SWN-DR-08-B","STYLO FEUTRE DRAWING PEN NOIR POINTE EXTRA LARGE 1.2mm ""PILOT"" REF: SWN-DR-08-B ""PILOT"" REF:SWN-DR-08-B","Couverture souple et résistante en polypropylène, plus besoin de protège-cahier ! Papier Vélin Surfin 90 g.",161,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DR-08-B,color=Noir,diameter=1.2mm",100,0,,1.50,1,stylo-feutre-drawing-pen-noir-pointe-extra-large-1
1140659685,Products,simple,Default Category,base,"STYLO FEUTRE DRAWING PEN ROUGE POINTE EXTRA LARGE 1.2mm ""PILOT"" REF: SWN-DR-08-R ""PILOT"" REF:SWN-DR-08-R","STYLO FEUTRE DRAWING PEN ROUGE POINTE EXTRA LARGE 1.2mm ""PILOT"" REF: SWN-DR-08-R ""PILOT"" REF:SWN-DR-08-R","Couverture souple et résistante en polypropylène, plus besoin de protège-cahier ! Papier Vélin Surfin 90 g.",15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DR-08-R,color=Rouge,diameter=1.2mm",100,0,,1.50,1,stylo-feutre-drawing-pen-rouge-pointe-extra-large-
1140659686,Products,simple,Default Category,base,"STYLO FEUTRE LETTERING PEN ""PILOT"" ""PILOT""","STYLO FEUTRE LETTERING PEN ""PILOT"" ""PILOT""","Couverture souple et résistante en polypropylène, plus besoin de protège-cahier ! Papier Vélin Surfin 90 g.",15,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,1.50,1,stylo-feutre-lettering-pen-pilot-pilot
1140659698,Products,simple,Default Category,base,"STYLO FEUTRE LETTERING PEN BLEU POINTE FINE 1.0mm ""PILOT"" REF: SWN-DRL-10-L ""PILOT"" REF:SWN-DRL-10-L","STYLO FEUTRE LETTERING PEN BLEU POINTE FINE 1.0mm ""PILOT"" REF: SWN-DRL-10-L ""PILOT"" REF:SWN-DRL-10-L",Une face à grands carreaux pour l'écriture et l'autre face blanche pour le dessin.,15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DRL-10-L,color=Bleu,diameter=1.0mm",100,0,,1.50,1,stylo-feutre-lettering-pen-bleu-pointe-fine-10mm-p
1140659782,Products,simple,Default Category,base,"STYLO FEUTRE LETTERING PEN NOIR POINTE FINE 1.0mm ""PILOT"" REF: SWN-DRL-10-B ""PILOT"" REF:SWN-DRL-10-B","STYLO FEUTRE LETTERING PEN NOIR POINTE FINE 1.0mm ""PILOT"" REF: SWN-DRL-10-B ""PILOT"" REF:SWN-DRL-10-B","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Touches de couleur détachables.",15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DRL-10-B,color=Noir,diameter=1.0mm",100,0,,1.50,1,stylo-feutre-lettering-pen-noir-pointe-fine-10mm-p
1140659784,Products,simple,Default Category,base,"STYLO FEUTRE LETTERING PEN ROUGE POINTE FINE 1.0mm ""PILOT"" REF: SWN-DRL-10-R ""PILOT"" REF:SWN-DRL-10-R","STYLO FEUTRE LETTERING PEN ROUGE POINTE FINE 1.0mm ""PILOT"" REF: SWN-DRL-10-R ""PILOT"" REF:SWN-DRL-10-R","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Touches de couleur détachables.",15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DRL-10-R,color=Rouge,diameter=1.0mm",100,0,,1.50,1,stylo-feutre-lettering-pen-rouge-pointe-fine-10mm-
1140659786,Products,simple,Default Category,base,"STYLO FEUTRE LETTERING PEN BLEU POINTE MOYENNE 2.0mm ""PILOT"" REF: SWN-DRL-20-L ""PILOT"" REF:SWN-DRL-20-L","STYLO FEUTRE LETTERING PEN BLEU POINTE MOYENNE 2.0mm ""PILOT"" REF: SWN-DRL-20-L ""PILOT"" REF:SWN-DRL-20-L","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Touches de couleur détachables.",15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DRL-20-L,color=Bleu,diameter=2.0mm",100,0,,1.50,1,stylo-feutre-lettering-pen-bleu-pointe-moyenne-20m
1140659790,Products,simple,Default Category,base,"STYLO FEUTRE LETTERING PEN NOIR POINTE MOYENNE 2.0mm ""PILOT"" REF: SWN-DRL-20-B ""PILOT"" REF:SWN-DRL-20-B","STYLO FEUTRE LETTERING PEN NOIR POINTE MOYENNE 2.0mm ""PILOT"" REF: SWN-DRL-20-B ""PILOT"" REF:SWN-DRL-20-B","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Touches de couleur détachables.",15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DRL-20-B,color=Noir,diameter=2.0mm",100,0,,1.50,1,stylo-feutre-lettering-pen-noir-pointe-moyenne-20m
1140659616,Products,simple,Default Category,base,"STYLO FEUTRE LETTERING PEN ROUGE POINTE MOYENNE 2.0mm ""PILOT"" REF: SWN-DRL-20-R ""PILOT"" REF:SWN-DRL-20-R","STYLO FEUTRE LETTERING PEN ROUGE POINTE MOYENNE 2.0mm ""PILOT"" REF: SWN-DRL-20-R ""PILOT"" REF:SWN-DRL-20-R",Réglure Clairefontaine Seyès tricolore pour un meilleur confort d'écriture !,15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DRL-20-R,color=Rouge,diameter=2.0mm",100,0,,1.50,1,stylo-feutre-lettering-pen-rouge-pointe-moyenne-20
1140659606,Products,simple,Default Category,base,"STYLO FEUTRE LETTERING PEN BLEU POINTE LARGE 3.0mm ""PILOT"" REF: SWN-DRL-30-L ""PILOT"" REF:SWN-DRL-30-L","STYLO FEUTRE LETTERING PEN BLEU POINTE LARGE 3.0mm ""PILOT"" REF: SWN-DRL-30-L ""PILOT"" REF:SWN-DRL-30-L",Le papier Clairefontaine s'impose ici dans tout ce qu'il a de plus pur !,15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DRL-30-L,color=Bleu,diameter=3.0mm",100,0,,1.50,1,stylo-feutre-lettering-pen-bleu-pointe-large-30mm-
1140659608,Products,simple,Default Category,base,"STYLO FEUTRE LETTERING PEN NOIR POINTE LARGE 3.0mm ""PILOT"" REF: SWN-DRL-30-B ""PILOT"" REF:SWN-DRL-30-B","STYLO FEUTRE LETTERING PEN NOIR POINTE LARGE 3.0mm ""PILOT"" REF: SWN-DRL-30-B ""PILOT"" REF:SWN-DRL-30-B",Le papier Clairefontaine s'impose ici dans tout ce qu'il a de plus pur !,15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DRL-30-B,color=Noir,diameter=3.0mm",100,0,,1.50,1,stylo-feutre-lettering-pen-noir-pointe-large-30mm-
1140659604,Products,simple,Default Category,base,"STYLO FEUTRE LETTERING PEN ROUGE POINTE LARGE 3.0mm ""PILOT"" REF: SWN-DRL-30-R ""PILOT"" REF:SWN-DRL-30-R","STYLO FEUTRE LETTERING PEN ROUGE POINTE LARGE 3.0mm ""PILOT"" REF: SWN-DRL-30-R ""PILOT"" REF:SWN-DRL-30-R",Le papier Clairefontaine s'impose ici dans tout ce qu'il a de plus pur !,15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SWN-DRL-30-R,color=Rouge,diameter=3.0mm",100,0,,1.50,1,stylo-feutre-lettering-pen-rouge-pointe-large-30mm
1140659622,Products,simple,Default Category,base,"STYLO FEUTRE V-SIGN PEN 2.0mm ""PILOT"" ""PILOT""","STYLO FEUTRE V-SIGN PEN 2.0mm ""PILOT"" ""PILOT""","Obtenez un travail propre et sec avec les 10 feuilles de buvard scolaires Calligraphe. Avec leur puissant pouvoir d'absorption, vos dessins et documents resteront intacts et nettement secs.",15,1,Taxable Goods,"Catalog, Search",France,mgs_brand=Pilot,100,0,,3.50,1,stylo-feutre-v-sign-pen-20mm-pilot-pilot
1140659777,Products,simple,Default Category,base,"STYLO FEUTRE V-SIGN PEN BLEU 2.0mm ""PILOT"" REF: SW-VSP-L ""PILOT"" REF:SW-VSP-L","STYLO FEUTRE V-SIGN PEN BLEU 2.0mm ""PILOT"" REF: SW-VSP-L ""PILOT"" REF:SW-VSP-L","Touches alphabétiques. Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles.",15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SW-VSP-L,color=Bleu",100,0,,3.50,1,stylo-feutre-v-sign-pen-bleu-20mm-pilot-ref-sw-vsp
1140659769,Products,simple,Default Category,base,"STYLO FEUTRE V-SIGN PEN NOIR 2.0mm ""PILOT"" REF: SW-VSP-B ""PILOT"" REF:SW-VSP-B","STYLO FEUTRE V-SIGN PEN NOIR 2.0mm ""PILOT"" REF: SW-VSP-B ""PILOT"" REF:SW-VSP-B","Touches alphabétiques. Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles.",15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SW-VSP-B,color=Noir",100,0,,3.50,1,stylo-feutre-v-sign-pen-noir-20mm-pilot-ref-sw-vsp
1140659665,Products,simple,Default Category,base,"STYLO FEUTRE V-SIGN PEN ROUGE 2.0mm ""PILOT"" REF: SW-VSP-R ""PILOT"" REF:SW-VSP-R","STYLO FEUTRE V-SIGN PEN ROUGE 2.0mm ""PILOT"" REF: SW-VSP-R ""PILOT"" REF:SW-VSP-R","Touches alphabétiques. Couverture souple et résistante en polypropylène, plus besoin de protège-cahier.",15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SW-VSP-R,color=Rouge",100,0,,3.50,1,stylo-feutre-v-sign-pen-rouge-20mm-pilot-ref-sw-vs
1140659664,Products,simple,Default Category,base,"STYLO FEUTRE V-SIGN PEN VERT 2.0mm ""PILOT"" REF: SW-VSP-G ""PILOT"" REF:SW-VSP-G","STYLO FEUTRE V-SIGN PEN VERT 2.0mm ""PILOT"" REF: SW-VSP-G ""PILOT"" REF:SW-VSP-G","Touches alphabétiques. Couverture souple et résistante en polypropylène, plus besoin de protège-cahier.",15,1,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SW-VSP-G,color=Vert",100,0,,3.50,1,stylo-feutre-v-sign-pen-vert-20mm-pilot-ref-sw-vsp
